Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN30047,2,0,1,2,Meal Plan 2,0,Room_Type 2,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled,14.2,0.0,12.5,33.8
INN30048,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,19.6,1.9,24.9,37.6
INN30049,2,0,1,2,Not Selected,0,Room_Type 1,80,2018,3,25,Online,0,0,0,85.5,0,Canceled,14.2,0.0,12.5,33.8
INN30050,2,1,2,1,Meal Plan 1,0,Room_Type 1,3,2017,12,5,Online,0,0,0,120.0,2,Not_Canceled,8.4,0.2,10.0,35.8
INN30051,2,0,1,0,Meal Plan 1,0,Room_Type 1,35,2018,8,1,Online,0,0,0,144.9,1,Not_Canceled,28.5,0.0,11.8,55.2
INN30052,2,0,0,3,Meal Plan 1,0,Room_Type 4,7,2018,3,16,Online,0,0,0,99.2,1,Not_Canceled,11.8,0.1,17.2,33.8
INN30053,3,0,2,2,Meal Plan 1,0,Room_Type 4,108,2018,12,25,Online,0,0,0,140.0,2,Not_Canceled,5.9,0.0,9.8,37.2
INN30054,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,25.0,0.0,27.7,38.9
INN30055,2,0,1,3,Not Selected,0,Room_Type 1,49,2018,2,22,Online,0,0,0,65.75,1,Not_Canceled,5.1,0.0,23.1,27.3
INN30056,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,23.6,1.8,13.8,43.5
INN30057,2,0,2,5,Meal Plan 1,0,Room_Type 1,7,2018,3,7,Offline,0,0,0,71.7,0,Not_Canceled,9.7,5.0,23.8,33.8
INN30058,2,0,0,4,Meal Plan 2,0,Room_Type 1,7,2018,9,21,Offline,0,0,0,117.0,1,Not_Canceled,21.0,7.8,28.3,42.8
INN30059,2,0,0,1,Not Selected,1,Room_Type 1,40,2018,7,23,Online,0,0,0,134.1,1,Not_Canceled,29.1,0.0,11.8,53.7
INN30060,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,2017,12,26,Offline,0,0,0,63.0,1,Not_Canceled,8.1,4.6,32.8,35.8
INN30061,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,2018,4,25,Online,0,0,0,119.17,0,Canceled,14.9,1.8,19.9,36.4
INN30062,2,1,0,1,Not Selected,0,Room_Type 1,31,2017,12,19,Online,0,0,0,51.97,1,Not_Canceled,5.7,0.0,10.0,35.8
INN30063,2,0,2,3,Meal Plan 1,0,Room_Type 1,82,2018,12,10,Online,0,0,0,64.67,1,Not_Canceled,9.2,0.2,19.8,37.2
INN30064,2,0,1,4,Meal Plan 1,0,Room_Type 1,53,2018,3,28,Online,0,0,0,85.85,2,Not_Canceled,12.9,5.4,31.3,33.8
INN30065,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75.0,0,Canceled,25.0,0.0,26.7,38.9
INN30066,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,10.4,0.0,9.7,31.4
INN30067,3,0,0,1,Meal Plan 1,0,Room_Type 4,45,2018,12,30,Online,0,0,0,167.4,0,Canceled,8.9,0.3,13.0,37.2
INN30068,1,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,90.0,0,Not_Canceled,19.0,1.7,14.8,42.8
INN30069,3,0,0,4,Meal Plan 1,0,Room_Type 4,79,2018,11,30,Online,0,0,0,119.0,1,Canceled,12.1,0.0,23.8,31.4
INN30070,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled,27.4,0.3,10.7,54.8
INN30071,2,0,0,4,Meal Plan 1,0,Room_Type 1,133,2018,7,13,Offline,0,0,0,81.25,1,Not_Canceled,25.8,0.0,13.4,53.7
INN30072,1,0,0,1,Not Selected,0,Room_Type 5,8,2018,5,21,Offline,0,0,0,169.0,1,Not_Canceled,21.6,0.2,11.3,39.9
INN30073,2,0,2,2,Meal Plan 1,0,Room_Type 1,169,2018,4,23,Online,0,0,0,107.0,2,Canceled,17.9,0.8,16.7,36.4
INN30074,2,0,0,3,Not Selected,0,Room_Type 1,142,2018,10,5,Online,0,0,0,108.0,0,Canceled,24.5,0.0,11.3,38.9
INN30075,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,64.0,0,Not_Canceled,11.6,9.6,30.6,29.1
INN30076,2,2,2,4,Meal Plan 1,0,Room_Type 6,8,2017,10,2,Online,0,0,0,224.5,2,Not_Canceled,19.6,1.9,24.9,37.6
INN30077,2,0,0,3,Meal Plan 1,0,Room_Type 4,69,2017,12,3,Offline,0,0,0,60.0,0,Not_Canceled,4.8,1.7,12.8,35.8
INN30078,2,0,2,4,Meal Plan 1,0,Room_Type 1,13,2018,12,18,Online,0,0,0,88.4,2,Not_Canceled,8.9,0.1,21.8,37.2
INN30079,2,1,2,1,Meal Plan 1,0,Room_Type 1,63,2018,7,24,Online,0,0,0,121.5,2,Not_Canceled,29.8,0.0,10.6,53.7
INN30080,2,0,1,5,Meal Plan 1,0,Room_Type 4,129,2018,10,10,Online,0,0,0,132.3,0,Canceled,24.5,0.0,21.7,38.9
INN30081,3,0,0,3,Meal Plan 1,0,Room_Type 4,36,2018,3,16,Online,0,0,0,120.0,2,Not_Canceled,11.8,0.1,17.2,33.8
INN30082,2,2,0,1,Meal Plan 1,0,Room_Type 2,111,2018,10,6,Online,0,0,0,221.4,1,Canceled,22.8,0.4,16.9,38.9
INN30083,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,Offline,0,0,0,100.0,0,Canceled,14.2,0.0,12.5,33.8
INN30084,2,1,2,3,Meal Plan 1,1,Room_Type 4,96,2018,10,21,Online,0,0,0,135.72,2,Not_Canceled,18.0,0.0,10.6,38.9
INN30085,2,0,1,1,Not Selected,0,Room_Type 1,82,2018,5,16,Online,0,0,0,116.1,1,Not_Canceled,21.1,2.3,25.2,39.9
INN30086,2,2,1,4,Meal Plan 1,0,Room_Type 2,68,2018,11,2,Online,0,0,0,164.88,0,Canceled,11.4,0.0,11.9,31.4
INN30087,1,0,0,1,Meal Plan 1,0,Room_Type 4,17,2018,3,9,Corporate,0,0,0,75.0,0,Not_Canceled,14.1,4.8,17.7,33.8
INN30088,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,6.8,0.6,24.2,29.1
INN30089,2,0,2,3,Not Selected,0,Room_Type 1,196,2018,9,4,Online,0,0,0,96.05,1,Not_Canceled,21.5,0.9,15.1,42.8
INN30090,2,0,2,5,Meal Plan 1,0,Room_Type 7,31,2018,9,10,Online,0,0,0,178.42,1,Not_Canceled,24.3,0.0,13.6,42.8
INN30091,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled,21.6,15.2,16.8,43.5
INN30092,2,0,1,0,Meal Plan 1,0,Room_Type 4,6,2018,6,20,Complementary,0,0,0,0.0,1,Not_Canceled,26.6,0.0,8.0,43.5
INN30093,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107.0,0,Canceled,20.0,0.0,10.2,42.8
INN30094,3,0,0,2,Meal Plan 1,0,Room_Type 4,3,2018,4,1,Online,0,0,0,147.0,0,Canceled,10.9,0.6,20.9,36.4
INN30095,2,0,0,4,Meal Plan 1,0,Room_Type 1,120,2018,7,20,Offline,0,0,0,72.25,0,Canceled,23.3,10.5,13.3,53.7
INN30096,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled,23.0,0.0,16.7,37.6
INN30097,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,10,10,Offline,0,0,0,90.0,2,Not_Canceled,24.5,0.0,21.7,38.9
INN30098,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,2018,11,5,Offline,0,0,0,68.0,1,Not_Canceled,18.9,0.0,14.0,31.4
INN30099,2,0,2,2,Not Selected,0,Room_Type 1,240,2018,12,31,Online,0,0,0,70.55,1,Canceled,9.2,0.9,11.0,37.2
INN30100,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,12,8,Offline,0,0,0,69.6,0,Not_Canceled,7.2,1.7,26.3,35.8
INN30101,1,0,0,2,Not Selected,0,Room_Type 1,15,2018,9,15,Online,0,0,0,139.0,0,Canceled,21.6,0.0,10.2,42.8
INN30102,3,0,2,5,Meal Plan 1,0,Room_Type 4,228,2018,10,29,Online,0,0,0,120.34,0,Canceled,7.2,0.7,24.3,38.9
INN30103,2,0,2,3,Meal Plan 1,0,Room_Type 1,14,2018,7,2,Online,0,0,0,151.0,2,Not_Canceled,28.9,0.0,14.1,53.7
INN30104,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,2017,9,12,Online,0,0,0,124.0,3,Not_Canceled,17.8,0.3,22.8,41.2
INN30105,2,0,0,1,Meal Plan 1,0,Room_Type 1,67,2018,3,26,Offline,0,0,0,80.24,1,Not_Canceled,12.9,0.1,13.0,33.8
INN30106,2,0,0,3,Meal Plan 1,0,Room_Type 4,40,2018,10,11,Offline,0,0,0,96.3,0,Not_Canceled,25.4,2.0,24.5,38.9
INN30107,1,0,0,3,Meal Plan 1,0,Room_Type 1,153,2018,6,8,Online,0,0,0,102.3,0,Canceled,24.0,0.5,12.9,43.5
INN30108,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,21,Online,0,0,0,124.0,0,Not_Canceled,20.0,0.0,13.4,41.2
INN30109,2,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,88.0,0,Not_Canceled,17.1,8.0,22.4,41.2
INN30110,1,0,0,1,Meal Plan 1,0,Room_Type 6,8,2018,9,30,Online,0,0,0,200.2,1,Not_Canceled,17.6,0.0,19.2,42.8
INN30111,2,0,0,4,Not Selected,0,Room_Type 1,283,2018,12,28,Online,0,0,0,72.25,2,Not_Canceled,0.6,0.0,7.9,37.2
INN30112,3,0,0,3,Meal Plan 1,0,Room_Type 4,50,2018,6,7,Online,0,0,0,147.3,2,Not_Canceled,23.6,1.8,13.8,43.5
INN30113,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,5,12,Offline,0,0,0,95.0,0,Not_Canceled,19.2,3.6,26.3,39.9
INN30114,3,0,1,3,Meal Plan 1,0,Room_Type 1,80,2018,6,27,Offline,0,0,0,96.9,0,Not_Canceled,27.3,0.0,17.1,43.5
INN30115,2,0,1,3,Meal Plan 1,0,Room_Type 4,52,2018,3,31,Online,0,0,0,99.88,1,Not_Canceled,11.2,0.9,17.5,33.8
INN30116,2,0,1,0,Meal Plan 1,0,Room_Type 1,89,2018,4,3,Online,0,0,0,96.3,0,Canceled,15.2,2.5,27.5,36.4
INN30117,2,1,1,5,Meal Plan 1,0,Room_Type 1,108,2018,7,5,Online,0,0,0,123.25,2,Canceled,25.8,2.7,14.0,53.7
INN30118,1,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,2,4,Corporate,0,0,0,71.0,0,Not_Canceled,4.1,2.7,24.4,27.3
INN30119,1,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,67.83,0,Not_Canceled,12.9,4.0,27.9,30.1
INN30120,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,19.7,1.5,18.7,43.5
INN30121,1,0,1,3,Meal Plan 1,0,Room_Type 4,79,2018,4,28,Online,0,0,0,125.38,0,Not_Canceled,14.2,0.2,26.0,36.4
INN30122,3,0,2,2,Meal Plan 1,0,Room_Type 4,6,2018,7,2,Online,0,0,0,180.0,2,Not_Canceled,28.9,0.0,14.1,53.7
INN30123,2,0,0,2,Meal Plan 1,0,Room_Type 1,196,2018,10,27,Online,0,0,0,96.3,0,Canceled,9.6,0.4,15.6,38.9
INN30124,2,0,2,4,Meal Plan 1,0,Room_Type 4,190,2018,9,2,Online,0,0,0,132.6,4,Not_Canceled,23.6,0.0,13.0,42.8
INN30125,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2017,8,8,Online,0,0,0,88.0,0,Not_Canceled,20.1,13.2,22.0,54.8
INN30126,2,1,2,0,Meal Plan 1,0,Room_Type 1,17,2018,4,10,Online,0,0,0,97.41,3,Not_Canceled,14.8,1.3,22.6,36.4
INN30127,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN30128,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,9,1,Complementary,0,0,0,0.0,1,Not_Canceled,20.9,0.3,15.0,41.2
INN30129,2,1,2,2,Meal Plan 1,0,Room_Type 4,50,2018,5,14,Online,0,0,0,115.58,2,Not_Canceled,14.3,10.0,26.6,39.9
INN30130,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Canceled,17.5,0.0,19.9,39.9
INN30131,2,0,1,2,Meal Plan 1,0,Room_Type 2,23,2018,1,29,Online,0,0,0,77.25,1,Not_Canceled,11.0,0.5,21.3,29.1
INN30132,2,0,0,1,Meal Plan 1,0,Room_Type 1,52,2017,10,23,Online,0,0,0,72.76,1,Not_Canceled,13.8,3.9,21.3,37.6
INN30133,2,0,2,2,Meal Plan 1,0,Room_Type 4,10,2018,5,6,Online,0,0,0,141.0,1,Not_Canceled,25.3,0.0,14.2,39.9
INN30134,2,0,0,4,Not Selected,0,Room_Type 1,6,2018,10,4,Online,0,0,0,140.0,0,Not_Canceled,20.5,0.0,9.7,38.9
INN30135,3,0,3,6,Meal Plan 1,0,Room_Type 4,75,2018,5,9,Online,0,0,0,150.45,0,Not_Canceled,21.0,0.0,16.8,39.9
INN30136,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled,21.6,0.0,14.8,39.9
INN30137,1,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,81.0,0,Not_Canceled,21.0,7.8,28.3,42.8
INN30138,2,2,0,1,Meal Plan 1,0,Room_Type 6,216,2018,8,5,Online,0,0,0,177.3,2,Canceled,30.0,0.0,17.6,55.2
INN30139,2,0,1,1,Meal Plan 1,0,Room_Type 1,75,2018,9,17,Offline,0,0,0,80.75,0,Not_Canceled,28.5,0.0,13.6,42.8
INN30140,2,0,0,5,Meal Plan 1,1,Room_Type 1,8,2017,8,18,Online,0,0,0,93.0,1,Not_Canceled,21.3,28.5,19.4,54.8
INN30141,3,0,0,4,Meal Plan 1,0,Room_Type 4,70,2018,11,1,Online,0,0,0,126.0,1,Canceled,13.4,3.0,24.4,31.4
INN30142,2,0,2,2,Not Selected,0,Room_Type 1,254,2018,12,30,Online,0,0,0,73.95,0,Canceled,8.9,0.3,13.0,37.2
INN30143,2,0,0,1,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70.0,0,Not_Canceled,4.6,0.0,17.6,35.8
INN30144,2,0,0,3,Meal Plan 1,0,Room_Type 4,33,2018,8,30,Offline,0,0,0,90.95,0,Not_Canceled,20.4,0.2,12.7,55.2
INN30145,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,22,Corporate,0,0,0,75.0,0,Canceled,26.1,0.0,13.6,53.7
INN30146,2,0,2,3,Meal Plan 1,0,Room_Type 1,32,2018,9,25,Offline,0,0,0,81.0,0,Not_Canceled,16.6,0.0,17.6,42.8
INN30147,2,0,1,3,Meal Plan 1,0,Room_Type 1,54,2018,3,17,Online,0,0,0,89.46,0,Canceled,9.1,2.7,19.8,33.8
INN30148,2,0,2,3,Meal Plan 1,0,Room_Type 1,156,2018,8,14,Online,0,0,0,106.25,1,Canceled,24.3,0.2,17.4,55.2
INN30149,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,Online,0,0,0,108.42,1,Not_Canceled,19.7,1.5,18.7,43.5
INN30150,1,0,2,0,Meal Plan 1,0,Room_Type 1,38,2018,8,21,Online,0,0,0,90.95,0,Not_Canceled,25.5,0.2,10.4,55.2
INN30151,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,24.7,0.0,16.2,37.6
INN30152,2,3,0,3,Meal Plan 1,0,Room_Type 7,145,2018,8,4,Online,0,0,0,269.3,1,Canceled,32.3,0.0,23.9,55.2
INN30153,3,0,2,1,Meal Plan 1,0,Room_Type 4,75,2018,8,13,Online,0,0,0,168.3,0,Canceled,23.2,2.3,21.6,55.2
INN30154,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled,8.1,9.2,17.3,31.4
INN30155,2,0,0,2,Meal Plan 1,0,Room_Type 1,108,2018,10,7,Online,0,0,0,118.8,1,Not_Canceled,15.2,10.8,19.3,38.9
INN30156,1,0,4,11,Meal Plan 1,0,Room_Type 1,9,2018,1,16,Online,0,0,0,81.0,0,Not_Canceled,9.2,8.1,34.7,29.1
INN30157,1,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,86.0,0,Not_Canceled,17.5,0.0,19.9,39.9
INN30158,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Online,0,0,0,94.5,2,Not_Canceled,17.8,2.3,28.6,37.6
INN30159,2,2,0,4,Meal Plan 1,0,Room_Type 2,95,2018,12,7,Online,0,0,0,155.72,1,Not_Canceled,12.4,6.4,33.8,37.2
INN30160,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled,23.0,14.5,14.8,43.5
INN30161,1,0,1,2,Meal Plan 1,0,Room_Type 4,205,2018,10,28,Online,0,0,0,109.8,3,Not_Canceled,8.9,0.2,33.6,38.9
INN30162,2,1,1,1,Meal Plan 1,0,Room_Type 1,83,2018,11,21,Online,0,0,0,109.8,2,Not_Canceled,5.4,0.0,10.1,31.4
INN30163,2,0,2,1,Meal Plan 1,0,Room_Type 1,48,2018,7,9,Online,0,0,0,115.5,2,Not_Canceled,26.0,0.0,21.9,53.7
INN30164,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,16.4,3.3,18.1,41.2
INN30165,2,2,1,4,Meal Plan 1,0,Room_Type 6,30,2018,2,8,Online,0,0,0,152.3,2,Not_Canceled,1.5,0.0,11.8,27.3
INN30166,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled,24.9,0.0,8.8,42.8
INN30167,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,9,5,Online,0,0,0,124.0,1,Canceled,22.4,0.2,20.5,41.2
INN30168,3,0,1,1,Meal Plan 1,0,Room_Type 4,140,2018,7,2,Online,0,0,0,128.7,3,Not_Canceled,28.9,0.0,14.1,53.7
INN30169,2,0,2,4,Meal Plan 2,0,Room_Type 4,102,2018,7,10,Online,0,0,0,156.0,3,Not_Canceled,21.8,0.2,18.8,53.7
INN30170,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled,11.9,1.5,27.7,29.1
INN30171,1,0,1,0,Meal Plan 1,0,Room_Type 1,49,2018,5,30,Online,0,0,0,121.5,1,Not_Canceled,24.0,1.2,13.1,39.9
INN30172,2,0,2,1,Meal Plan 1,0,Room_Type 4,14,2018,7,3,Online,0,0,0,187.0,0,Canceled,27.6,0.2,11.5,53.7
INN30173,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,2017,10,12,Offline,0,0,0,110.0,0,Canceled,19.5,1.5,17.9,37.6
INN30174,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,20,Online,0,0,0,129.0,1,Canceled,16.5,0.0,14.5,38.9
INN30175,2,0,1,1,Meal Plan 1,0,Room_Type 1,37,2018,4,11,Online,0,0,0,105.3,0,Canceled,17.6,0.0,11.8,36.4
INN30176,2,0,2,4,Meal Plan 1,0,Room_Type 1,29,2018,1,31,Online,0,0,0,79.75,1,Not_Canceled,9.8,13.3,34.9,29.1
INN30177,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,2017,9,3,Online,0,0,0,117.67,2,Not_Canceled,21.2,0.0,11.3,41.2
INN30178,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,1,Not_Canceled,19.5,0.0,16.3,43.5
INN30179,2,0,2,1,Meal Plan 1,1,Room_Type 1,44,2017,9,12,Online,0,0,0,120.6,2,Not_Canceled,17.8,0.3,22.8,41.2
INN30180,2,0,0,4,Meal Plan 1,0,Room_Type 1,30,2018,8,30,Online,0,0,0,109.8,2,Not_Canceled,20.4,0.2,12.7,55.2
INN30181,2,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,4,19,Online,0,0,0,70.03,0,Not_Canceled,26.0,0.0,10.2,36.4
INN30182,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,9,5,Offline,0,0,0,75.0,0,Not_Canceled,22.4,0.2,20.5,41.2
INN30183,2,0,1,1,Not Selected,0,Room_Type 1,44,2018,4,2,Online,0,0,0,107.1,0,Canceled,15.4,1.5,19.6,36.4
INN30184,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2017,11,15,Corporate,0,0,0,65.0,0,Not_Canceled,9.6,0.1,7.2,30.1
INN30185,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,8,29,Online,0,0,0,108.0,1,Not_Canceled,19.8,15.8,25.4,55.2
INN30186,2,0,1,1,Meal Plan 1,0,Room_Type 1,19,2017,9,21,Online,0,0,0,124.0,0,Not_Canceled,20.0,0.0,13.4,41.2
INN30187,2,0,0,2,Meal Plan 1,0,Room_Type 1,93,2018,6,3,Offline,0,0,0,80.75,1,Not_Canceled,24.5,0.1,14.3,43.5
INN30188,2,1,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,94.0,0,Not_Canceled,15.2,2.5,27.5,36.4
INN30189,2,0,0,1,Meal Plan 1,1,Room_Type 4,90,2018,9,8,Online,0,0,0,167.4,2,Not_Canceled,22.5,0.0,8.1,42.8
INN30190,2,0,0,2,Meal Plan 1,0,Room_Type 1,74,2018,11,4,Online,0,0,0,93.6,0,Canceled,12.6,0.0,13.5,31.4
INN30191,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,23,Corporate,0,0,0,65.0,0,Not_Canceled,21.1,1.5,16.3,39.9
INN30192,2,0,0,1,Not Selected,0,Room_Type 1,119,2018,5,19,Online,0,0,0,103.5,1,Not_Canceled,18.2,0.0,15.9,39.9
INN30193,3,0,2,5,Meal Plan 2,0,Room_Type 4,60,2018,9,6,Online,0,0,0,167.04,0,Not_Canceled,21.7,0.5,19.0,42.8
INN30194,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0,Canceled,24.5,0.1,14.3,43.5
INN30195,2,0,0,4,Meal Plan 1,0,Room_Type 1,92,2017,10,7,Offline,0,0,0,70.0,0,Not_Canceled,15.7,1.6,21.1,37.6
INN30196,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,10.5,0.0,24.0,30.1
INN30197,1,0,4,6,Meal Plan 1,0,Room_Type 1,8,2018,1,10,Online,0,0,0,81.7,0,Not_Canceled,9.2,3.7,20.5,29.1
INN30198,2,0,4,6,Not Selected,0,Room_Type 1,186,2018,9,10,Online,0,0,0,84.43,0,Canceled,24.3,0.0,13.6,42.8
INN30199,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,4,4,Online,0,0,0,89.0,1,Not_Canceled,13.8,5.1,27.4,36.4
INN30200,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Not_Canceled,17.6,0.0,11.9,37.6
INN30201,3,0,1,4,Meal Plan 2,0,Room_Type 4,118,2018,8,1,Online,0,0,0,189.0,2,Not_Canceled,28.5,0.0,11.8,55.2
INN30202,2,0,2,3,Meal Plan 1,0,Room_Type 1,196,2018,9,17,Online,0,0,0,87.67,1,Not_Canceled,28.5,0.0,13.6,42.8
INN30203,2,0,2,1,Meal Plan 2,0,Room_Type 1,24,2018,1,31,Online,0,0,0,122.0,0,Not_Canceled,9.8,13.3,34.9,29.1
INN30204,2,1,2,1,Meal Plan 1,0,Room_Type 1,70,2018,12,25,Online,0,0,0,109.8,2,Not_Canceled,5.9,0.0,9.8,37.2
INN30205,2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2018,2,12,Online,0,0,0,93.0,0,Canceled,6.0,0.0,20.3,27.3
INN30206,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,37.5,0,Not_Canceled,8.0,8.4,36.1,35.8
INN30207,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,9,27,Offline,0,0,0,75.0,2,Not_Canceled,24.5,0.0,6.6,42.8
INN30208,2,0,0,4,Meal Plan 1,0,Room_Type 1,124,2017,11,24,Online,0,0,0,72.25,1,Not_Canceled,12.9,4.0,27.9,30.1
INN30209,2,0,2,3,Meal Plan 1,0,Room_Type 1,205,2018,7,22,Online,0,0,0,90.95,0,Canceled,26.1,0.0,13.6,53.7
INN30210,1,0,0,2,Not Selected,0,Room_Type 1,20,2018,4,7,Online,0,0,0,89.0,1,Not_Canceled,19.7,0.2,19.6,36.4
INN30211,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,7,11,Online,0,0,0,145.0,1,Not_Canceled,23.0,0.9,17.9,53.7
INN30212,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,12,21,Corporate,1,0,3,75.0,0,Not_Canceled,9.9,0.5,13.6,35.8
INN30213,2,0,1,3,Meal Plan 1,0,Room_Type 1,93,2017,12,3,Online,0,0,0,72.25,2,Not_Canceled,4.8,1.7,12.8,35.8
INN30214,2,1,2,1,Meal Plan 1,0,Room_Type 4,40,2017,12,5,Offline,0,0,0,73.8,1,Not_Canceled,8.4,0.2,10.0,35.8
INN30215,2,1,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,Online,0,0,0,150.0,1,Canceled,18.9,0.0,14.0,31.4
INN30216,1,0,2,1,Meal Plan 1,0,Room_Type 1,66,2018,4,2,Online,0,0,0,89.1,0,Canceled,15.4,1.5,19.6,36.4
INN30217,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,1,7,Corporate,1,0,2,65.0,1,Not_Canceled,6.8,3.0,26.2,29.1
INN30218,2,0,1,1,Not Selected,0,Room_Type 1,51,2018,11,12,Online,0,0,0,79.2,0,Canceled,11.4,16.6,13.1,31.4
INN30219,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled,24.0,0.0,9.8,38.9
INN30220,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2018,12,17,Offline,0,0,0,75.0,0,Not_Canceled,8.5,1.3,17.7,37.2
