lead_time,no_of_special_requests,avg_price_per_room,no_of_weekend_nights,no_of_week_nights,temperature_max,market_segment_type,windspeed_max,arrival_month,arrival_date,booking_status
302.75801978907003,0.0,103.91709404697993,2.0,4.530247526366242,28.453024752636622,4,14.210678215723885,9.0,14.181485158197457,0
202.887742994073,0.0,90.0,2.0,1.0,21.8,3,11.4,5.0,29.0,0
156.12139179618478,0.0,184.71329250360608,0.5202319660307984,1.5202319660307984,27.4,4,16.5,8.0,19.0,0
205.29047513580835,0.11619005432334184,91.26080839531494,2.0,1.8838099456766582,29.631524421231155,4,10.791713589633513,7.0,24.406665190131697,0
81.18053098148654,0.0,64.60780531586806,1.060176993828848,5.060176993828848,14.4,4,11.5,4.0,12.0,0
155.22895379015725,0.0,234.7036370883514,0.8313240712852497,1.8313240712852497,27.0626481425705,4,17.849407429718003,8.3373518574295,17.650592570281997,0
159.6349543065239,1.3650456934761135,132.5170398220369,1.3650456934761135,3.0,17.726990861304778,4,19.00951370804283,9.0,29.365045693476112,0
45.699365952848424,0.0,63.86560234479399,1.799577301898951,4.100211349050524,3.110232483955577,4,18.01086653110715,2.8997886509494757,18.501056745252622,0
114.67371164772085,0.0,92.72497095177296,1.0,2.347423295441698,15.7,4,24.3,5.0,2.0,0
156.98448070332515,0.0,112.0,0.9922403516625755,1.015519296674849,29.087584562660123,3,12.877497019821469,7.0,15.98448070332515,0
48.098828093737964,0.4752929765655083,74.36118160545522,0.5247070234344917,0.9505859531310166,13.932246020284222,4,15.033417926546257,2.0,23.77177725777941,0
53.61439619466708,0.0,50.576527051516614,0.0,4.0,6.431618075331363,4,22.22030934506783,3.0,2.542415221331674,0
16.254751008870723,0.37262449556463784,89.0,0.0,1.0,20.5,4,15.6,6.0,23.0,0
13.91767949255141,0.02058012686214783,118.0,0.04116025372429566,1.9588397462757043,20.515248710428025,4,12.609447441806548,8.0,29.958839746275704,0
291.0,0.0,115.0,0.0,2.0,27.4,3,16.5,8.0,19.0,0
38.365003486948666,0.0,81.8212578456345,2.0,1.1825017434743335,23.836500348694866,3,10.862747733483367,6.730006973897334,18.452494769577,0
1.9688632521955158,0.0,75.0,0.49221581304887896,1.0,20.65700576825601,3,16.395926703011614,8.0,10.50778418695112,0
206.0,0.5041599688959759,102.85,2.0,5.0,22.8,4,16.9,10.0,6.0,0
118.44338794543022,0.0,262.25622256923765,1.0695765068212222,0.20872952046366677,23.890579287311645,4,18.387035547748553,7.069576506821222,10.721693972715112,0
15.779931737493364,0.0,129.62379113044636,0.44013652501327405,3.77023891877323,10.596122872511947,4,25.620068262506635,4.0,4.889965868746682,0
24.642598604436078,0.21419953481202558,81.57039441774431,0.21419953481202558,1.0,6.3,4,12.0,2.0,20.0,0
249.48127876658393,0.5925115066335682,117.170483890713,0.2962557533167841,1.4074884933664318,26.87411867135154,4,21.13711406869811,6.185023013267136,23.92620972678251,0
94.63502524717182,1.0,121.94145681673639,0.45499158427605946,2.090016831447881,25.455482326979727,4,7.236988217986483,7.635025247171821,23.815058910067584,0
161.32830830008294,1.776102766694315,137.6864658491684,2.0,2.671691699917055,25.63433833998341,4,11.116471146578192,7.776102766694315,21.223897233305685,0
93.88783339609309,0.0,103.5,0.0,2.8878333960930798,27.55465838667912,4,22.800474971758113,6.0,28.44391669804654,0
14.094721605441256,0.0,92.57893467120104,0.5157869342402094,3.0,18.51369005124752,2,18.906314773696085,6.0,13.484213065759791,0
0.1683599598306691,0.0,180.83164004016933,0.0,1.0,10.328011730865482,4,12.273439839322677,10.663280080338662,23.16835995983067,0
168.79205673065,2.0,101.67108512043377,1.7920567306499862,2.7920567306499864,26.3,4,19.7,7.0,30.0,0
17.585379937603523,0.0,98.17075987520704,1.585379937603522,0.8292401247929557,17.902455925124226,4,22.0463738564881,4.7561398128105665,11.585379937603522,0
44.893773329560574,0.0,71.19560400339547,0.017704445073237207,2.0,17.2,4,20.7,3.0,11.0,0
169.03241687852548,0.27645232042129075,105.3,1.0,1.7235476795787092,28.5,4,11.8,8.0,1.0,0
22.651442642997278,0.0,158.47716396449593,0.0,2.1742786785013606,19.924039400392378,4,17.38629837869755,5.825721321498639,1.3485573570027214,0
149.6218819638904,0.6218819638903935,103.64770325626016,0.756236072219213,2.6218819638903934,23.620918697495938,4,11.21496657332611,5.621881963890393,3.512472144438426,0
76.04994180086827,0.0,99.59607976753966,1.9750290995658688,2.9750290995658686,12.93246217056437,4,12.987514549782935,3.0,25.97502909956587,0
299.99753237630284,0.39950647526056426,74.58051820097641,0.0,2.7990129505211288,15.021332516796477,3,21.119358417838733,7.796545326823949,8.401974098957742,0
206.01403969788464,0.9859603021153498,109.69987274199241,1.9719206042306996,4.957880906346049,23.207019848942323,4,21.542437238672935,8.0,13.0561587915386,0
33.0,1.0,126.18749089192107,1.0,1.100693601103803,26.2,4,20.5,8.0,8.0,0
238.42369315199963,0.4236931519996423,105.6361709376058,0.5763068480003577,2.0,8.9,4,33.6,10.0,28.0,0
93.84995034867033,0.6928500498100478,70.61077457661459,0.30714995018995217,1.6928500498100478,21.507855014943015,4,24.134945383537367,7.0,24.22859980075981,0
182.62035249355307,0.0,86.25929501289389,1.0,2.715264370164793,16.566438313628215,4,14.04442299226367,9.905088123388264,20.0,0
5.0,0.13065989209264484,153.7444131097994,2.0,2.0,18.4,4,28.5,11.0,6.0,0
8.09840991755017,0.0,79.0,1.5246024793875423,1.0,4.8,4,25.7,2.0,13.0,0
228.7564366388487,0.0,116.54812045410037,1.0,2.918812212949569,26.90772396661845,4,13.918812212949568,7.162375574100862,3.8376244258991377,0
252.11858481781664,0.0,77.29891902428638,2.0,3.8814151821833525,9.088141518218334,4,11.745723211877765,12.0,30.627138394061117,0
216.02731840695338,1.0,102.85,2.0,2.3363687118837095,15.738189939013935,4,24.76363128811629,10.0,1.3363687118837098,0
194.29540926575757,1.0,174.11352997874243,1.3441687812121261,2.327915609393937,30.706786486030293,4,11.194838831151529,7.0,19.27915609393937,0
158.06423951213563,0.9678802439321855,123.14079282936943,0.0,3.9357604878643713,25.251391609708502,4,16.92569580485425,5.0,25.06423951213563,0
25.13339923517749,0.0,158.91062251243108,0.13339923517748942,2.8666007648225107,19.520158164425975,4,16.013241070751516,9.333003824112552,19.13339923517749,0
85.43186116386322,0.6272555344547133,150.3,0.9408833016820699,2.94088330168207,28.808214484536045,4,18.234971631850275,8.0,10.745488931090573,0
75.15051737879001,0.21237065530249777,103.80981188620929,1.5752586893950045,0.42474131060499554,24.76556911666901,3,20.216698062875487,9.212370655302498,18.0,0
193.13929859390078,1.0,105.31424123242375,1.7151753515248032,1.4272369727127954,26.059767286998166,4,13.501245492134725,7.142412324237599,31.0,0
48.94140911228986,0.0,150.82731798939122,1.0,2.0,24.54687271016811,4,14.294140911228988,5.941409112289865,3.1757726631304064,0
116.92259008607212,0.0,125.40941576729259,0.7845180172144254,0.43096396557114924,24.364011706729436,3,18.339746844757506,8.353554051643275,17.784518017214424,0
151.00287950302987,1.9971204969701373,121.49222534181936,2.0,4.992801242425343,21.5,4,15.1,9.0,4.0,0
125.83461948706604,0.0,122.78976849232812,0.5669238974132074,2.700771692239622,23.4834619487066,4,19.275612020605852,8.0,15.26769558965283,0
28.297034336455358,0.0,116.49542613025206,1.7029656635446435,2.405931327089287,21.6,4,11.3,5.0,21.0,0
9.278641341999096,0.8173369511429863,86.47876305875391,1.6346739022859726,2.0,7.7,4,17.7,3.0,4.0,0
6.950656325072311,0.6098687349855377,122.04934367492768,0.39013126501446227,2.0,21.09684009609256,4,27.760986873498553,9.390131265014462,11.560525060057849,0
43.178318205108255,0.0,188.33430587438872,0.7261060683694185,3.0,22.750354512848443,4,10.50128332479364,7.630530341847092,16.64336358978349,0
208.42761682066745,1.0,90.91572383179333,0.6289532717330211,1.628953271733021,25.414476635866514,4,14.90249439185363,7.6855233641334895,19.257906543466042,0
204.48669133592765,0.8288971119758778,90.23136787029868,1.6577942239517556,2.657794223951756,25.91178682317347,4,13.753992599221709,7.0,21.828897111975877,0
243.79316484305542,1.2068351569445666,107.70701320180532,1.3965824215277167,2.7931648430554334,28.162050547083368,3,12.879316484305544,8.206835156944567,7.810252735416849,0
196.77824601923007,0.0,138.79957858269293,1.6108769903849698,0.7782460192300604,26.978667436537116,4,12.501264251921164,8.0,21.38912300961503,0
82.11528478668632,0.0,75.30507101582387,2.0,5.4423576066568415,0.6997404453844247,4,19.280958905295996,2.5576423933431585,21.981218459911574,0
121.6140867794874,0.0,143.1,0.5767608474359243,4.1535216948718485,25.4,4,20.9,9.0,20.0,0
43.16553529269387,0.16553529269386602,69.02842806313758,1.0,2.165535292693866,2.084125295114294,4,18.97639648283275,2.0,5.496605878081598,0
49.59726763013303,0.0,111.63735986751018,1.5972676301330337,1.8054647397339323,18.859726763013303,4,14.523552080827056,10.597267630133034,4.1945352602660675,0
157.3434305880195,2.0,157.700037178607,1.3434305880194932,2.3131388239610136,23.775766588753218,4,12.884854117970761,9.343430588019492,6.373722352077973,0
158.59909727742087,0.0,192.27997508449934,0.0,3.400902722579126,26.398194554841748,4,19.775666931620194,5.0,25.599097277420874,0
86.23888941151475,0.0,86.39583529318028,0.23888941151474208,2.761110588485258,16.019444705757373,4,17.719444705757372,5.1944470575737105,14.955557646058969,0
87.96507681493334,1.0,140.88143086655998,1.0,3.0,27.1,4,13.8,7.0,18.0,0
88.1790515402822,1.0,132.0224701125626,0.11936769352147136,3.059683846760736,16.5,4,14.5,10.0,20.0,0
41.82529434656625,0.0,70.51968951301794,1.0,2.293676413358436,3.5802791427846503,4,21.13419103339609,2.0,3.825294346566255,0
101.01155706058086,1.168592843430142,90.0,1.0,2.0,12.6,4,13.5,11.0,4.0,0
213.42608637904192,2.0,102.41326146148202,1.5739136209580828,2.426086379041917,15.711303654850301,4,23.992175414491015,8.934784052395207,1.6391295685628755,0
221.0,0.0,83.06433399508494,0.0,1.9079508133584995,26.86756969391318,3,18.970504086049075,8.0,11.0920491866415,0
13.0,1.0,138.94457558116895,0.0,1.9059437071511045,10.370802975028866,4,25.07005215107844,7.2821688785466865,28.54702814642445,0
11.786639347979266,0.9466598369948165,152.21336065202073,0.0,1.0533401630051835,16.320040978031102,4,9.244018440113996,8.839979510984449,16.893319673989634,0
3.1887973017476465,0.0,118.4527256930738,0.0,1.0,20.749637504116574,4,18.10280067456309,7.405601349126177,27.405601349126176,0
65.62440239453039,1.0,72.20376742587983,0.7292662675782675,3.458532535156535,14.1,4,17.7,3.0,9.0,0
25.0,0.0,127.66689502362131,1.9993351228311154,1.0006648771688846,21.601595705205323,4,11.301196778903993,5.0,21.00598389451996,0
19.61671014126462,1.3832898587353795,89.14986957620614,0.6916449293676897,3.0749347881030693,9.736605802229532,4,25.77174926840278,2.0,13.766579717470758,0
61.69302079123682,1.0,139.67033991048956,2.6534896043815905,7.306979208763181,26.661086832216682,4,13.742248267396933,7.0,18.231006930412274,0
47.64753252991905,0.0,131.4,1.0,1.3237662649595225,24.635246747008097,4,14.435246747008096,6.0,3.6762337350404772,0
27.97725077242373,0.0,104.0,0.6590835908079096,1.3409164091920904,8.056808668050282,4,17.802274922757626,12.0,16.65908359080791,0
67.54353437837412,0.0,116.1,0.0,2.5435343783741238,15.232715318910834,4,19.504482508097897,5.0,11.36939686487763,0
156.8405358799492,1.8405358799491938,103.09281761527417,2.0,5.637856480203225,14.772428703959354,4,22.869446875862824,10.0,22.637856480203226,0
92.41684149015455,0.0,116.1,1.0,0.23326340393817624,15.7,4,24.3,5.0,2.0,0
43.35842449997542,0.8396061249938548,89.14811816250185,0.0,1.8396061249938547,20.004748362511677,4,17.261203487456367,5.839606124993855,21.839606124993853,0
189.28341487033464,1.0,96.18088704898044,0.0,3.3395731412081697,20.2,4,27.5,8.0,9.0,0
199.99433045935928,0.0,86.5838057950534,0.33522318021357167,0.6647768197864283,25.0,4,14.2653437738505,7.0,19.659107279145715,0
175.12613438822783,1.0420447960759447,123.44676964563543,1.9579552039240553,2.0420447960759445,29.77897760196203,4,10.818632939594911,7.0420447960759445,23.91591040784811,0
22.401762240148102,0.0,92.58942655911137,0.40176224014810347,1.0,25.357180415763032,4,12.851630784977482,4.0,18.598237759851898,0
141.27410026496094,0.145179947007812,85.72589973503906,0.854820052992188,2.854820052992188,6.154935724440623,4,10.259697941708593,11.0,20.128920317953128,0
90.90787193912759,0.6184256121744822,66.9933822965169,0.0,2.2368512243489644,10.6,4,9.0,11.0,17.0,0
33.559784330094935,0.740035944984177,118.13396764951425,1.0,1.519928110031646,22.691849031066457,4,11.3,4.740035944984177,21.0,0
153.25540082720147,0.7445991727985202,144.46620248160443,0.0,1.7445991727985202,28.345487394315338,4,22.644599172798518,7.37229958639926,7.1385020680036995,0
32.873053793520995,0.0,78.74610758704199,1.6243512645069993,1.3756487354930007,24.213213609042302,3,10.236007908366098,7.126946206479003,17.873053793521,0
1.2695381954306737,0.14105979949229708,135.70529899746148,0.28211959898459416,1.141059799492297,23.141059799492297,4,7.910331558883053,5.705298997461485,22.871521604061623,0
103.70932385277597,0.0,92.51736651528411,0.0,2.2906761472240325,15.897622753337679,3,20.396526696943177,8.546619263879837,5.418647705551935,0
174.58173932423503,0.8545651689412405,118.70979092449932,2.0,2.4363044931762787,23.6,4,13.0,9.0,2.0,0
38.371708984802986,0.6858544924014919,46.89767016900081,1.0,2.685854492401492,15.063810548330144,4,19.47532324377104,5.513164060788065,8.743417969605968,0
256.0,0.017878484034818065,109.1072709042089,0.0,2.0,22.0,3,11.8,6.0,15.0,0
189.08116447195496,0.0,91.86898980116172,2.0,2.7837671056090088,23.0,4,21.7,8.0,26.0,0
172.86104003023294,1.8610400302329362,114.53044324776803,2.0,2.2084399546505957,26.44838009825704,4,13.816624018139763,7.069479984883532,30.930520015116468,0
186.7184556016951,0.0,68.75923707059349,1.0,1.2888417012713198,29.565277987499737,3,15.993949813347808,7.429613900423774,6.859227800847546,0
4.948178569276701,0.0,78.17720625112973,0.7564776788404124,4.269433036521237,22.888603125564867,2,24.014513840926515,8.0,17.24352232115959,0
187.77884162586267,0.0,81.15693140841267,0.44231674827463774,3.331737561205978,22.787984618016722,3,9.86443258568837,6.331737561205978,2.8846334965492755,0
222.83833782059338,1.8383378205933854,92.5068067876857,0.3233243588132295,4.0,21.30530820467704,4,11.988686410610894,8.0,29.67667564118677,0
112.66652693518645,0.0,136.93297003148476,0.4444910216045168,3.0,22.6,4,9.4,6.0,2.0,0
17.689969012141724,0.0,101.4123412138515,2.0,0.3100309878582751,15.262006197571655,4,25.050755195919628,4.0,2.689969012141725,0
150.6854203346951,0.9714018486086462,143.31136443666074,0.0,2.028598151391354,8.722691461373607,4,12.836990537069283,12.0,29.91420554582594,0
14.581595058761513,1.0,141.79882700331174,0.0,1.9163190117523028,21.6,4,10.2,9.0,15.0,0
221.28408770128874,0.0,86.03832907477104,1.0,1.395103908088843,19.8,4,25.4,8.0,29.0,0
18.495589216050362,1.8738973040125906,234.890326855262,2.252205391974819,5.630513479937046,25.7,4,18.9,9.0,18.0,0
40.42816477345327,1.0,163.15112358008997,0.0,3.0,17.560988777919043,4,15.16802997128236,10.0,19.60704119336332,0
196.33705173301996,0.0,69.41498016042304,0.14856130366888565,2.0,16.02395747540932,4,26.51773352302912,11.702877392662229,2.0,0
0.0937457632621318,0.0,74.53127118368934,0.0,1.093745763262132,21.1,3,19.3,8.0,11.0,0
47.50637167354515,0.0,91.7850442044983,1.5063716735451453,1.9872566529097093,21.2149557955017,3,12.593628326454855,7.531858367725727,27.468141632274275,0
17.43537217034745,0.0,102.87580544720284,0.40589536172457485,3.0,18.221768608517372,4,23.362814991271627,3.1882092765508503,27.81179072344915,0
164.16741066160577,0.0,95.94467069373714,0.5837053308028857,2.8755579962043285,26.97555799620433,4,13.074665202277403,7.0,22.291852665401443,0
101.66551733690542,2.0,84.03000027702575,1.6655173369054284,3.0,8.2,4,17.8,11.0,17.0,0
18.39244415231167,0.0,128.75697766092466,1.0,0.24302233907533233,17.1468002629195,4,17.442035479601035,8.513955321849336,24.75697766092467,0
261.0,0.0,67.90503465411462,1.6201386164584552,1.0,4.177570288978789,3,19.8,11.189930691770773,18.100693082292274,0
48.149790795907066,0.0,147.24210878612834,2.0,2.0374476989767665,16.807489539795355,4,17.28876569030697,9.518723849488383,23.962552301023234,0
283.2531171255408,0.450623425108169,122.10920214649403,0.549376574891831,2.549376574891831,21.54880289315983,4,12.370947736796902,9.54937657489183,8.858104526406198,0
16.271699255990995,0.42389975199699825,99.95377444199325,1.0,1.2716992559909948,24.912072157626117,4,21.97723106641291,8.0,26.391198015975988,0
9.981576829507915,1.0,155.754605792623,0.4907884147539574,2.4907884147539576,27.59513676770561,4,16.36565969491827,8.0,14.944730488523744,0
166.27474723302697,0.0,99.45,2.0,2.9450505533946036,28.960444391265934,4,12.780242177687523,7.054949446605397,6.890101106789207,0
284.35538868162354,0.4517962272078484,81.8457458851356,1.5482037727921516,2.5482037727921516,8.9,4,13.0,12.0,30.0,0
175.7658876913157,0.0,125.18428043112634,0.046822461736860777,2.953177538263139,22.612373908168465,3,8.132775723215802,9.0,8.374579693894887,0
40.81970986938436,0.0,81.87688237732112,0.3605802612312812,1.1802901306156406,25.47547776489185,3,11.02956480407654,5.081740783693844,20.098549346921796,0
62.44827195766527,0.0,113.27586968255274,1.4482719576652663,2.275864021167367,20.50689518518284,4,15.862062328030953,4.275864021167367,8.8275920635021,0
114.43671861582624,0.0,131.4,1.6244790772174944,2.0,23.131432322973875,4,20.911406062156736,8.0,24.310155847478725,0
129.24609818065596,0.0,130.49687854452478,0.3208711686651381,2.320871168665138,23.481306752997707,4,22.02087116866514,7.679128831334862,26.641742337330275,0
